book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1336,89,4,7341,319,2,4,2009,118,1
1375,204,8,24301,348,1,5,2000,172,2
2527,436,5,84,665,9,10,2005,96,3
1346,252,10,26579,251,5,37,2017,200,2
1687,49,8,5977,129,4,38,2013,117,7
2797,185,5,4980,629,4,49,2012,11,7
1146,37,2,18025,372,1,15,2003,1,7
2072,87,3,20167,670,8,21,2012,122,3
2828,3,8,22133,512,5,41,2010,65,1
2912,407,1,8887,504,5,33,2017,75,5
1142,145,4,1438,441,2,46,2013,103,1
422,209,9,9377,469,10,15,2010,90,3
1077,328,1,8246,267,2,7,2007,13,1
635,65,7,20162,227,10,17,2012,77,6
1774,393,5,26624,101,1,5,2005,161,7
2980,284,10,5959,233,2,46,2021,16,3
1792,426,1,21240,98,3,18,2017,80,4
811,132,8,23658,587,9,28,2001,101,3
1161,2,4,21241,282,7,12,2020,65,2
1871,342,7,11509,238,7,6,2016,76,6
1185,312,6,1805,554,7,33,2016,3,1
578,74,2,21072,459,2,42,2003,192,1
1370,327,10,7523,335,1,15,2008,42,2
155,278,7,16855,507,4,16,2005,88,4
730,211,9,16383,207,10,8,2007,117,4
1972,91,7,29656,240,3,9,2001,143,4
1837,9,8,8433,519,4,23,2000,38,7
1828,395,5,29359,145,6,29,2011,77,5
2853,160,7,14659,242,10,38,2011,65,7
2199,345,3,447,375,10,49,2014,107,7
1319,408,1,2436,561,1,32,2008,164,3
89,167,3,10597,203,10,35,2009,42,1
133,120,4,1067,338,7,47,2021,100,6
1969,28,2,3408,507,5,31,2012,45,1
2871,398,4,10210,633,3,6,2006,68,5
1878,326,6,1293,372,10,44,2011,154,2
1003,369,5,20013,346,6,23,2006,82,5
1415,8,5,29293,131,5,33,2021,179,3
2876,270,3,23305,143,1,30,2005,190,7
1469,41,6,27188,474,1,33,2009,22,3
1263,447,5,25213,529,5,28,2013,186,4
2472,149,1,13155,268,4,38,2002,61,7
799,188,4,11140,270,6,50,2006,6,4
1993,289,3,27010,523,8,20,2021,193,4
777,44,9,10800,697,2,22,2020,163,1
352,358,8,3651,700,3,7,2012,63,6
1049,384,5,25389,332,9,21,2001,72,3
258,232,9,25036,645,2,24,2007,104,2
1415,291,1,22021,452,10,14,2019,142,6
525,269,10,22624,114,4,20,2019,13,7
2100,382,4,16823,272,3,5,2003,25,3
1793,252,4,13802,649,2,17,2001,11,6
528,170,6,17540,176,6,11,2012,187,4
2195,381,2,23497,247,9,45,2005,9,7
1278,79,2,27141,383,7,27,2016,183,1
2325,410,1,24251,332,8,36,2012,115,5
2755,349,9,8239,90,4,4,2016,71,1
1503,51,2,24766,480,5,42,2021,45,5
2094,35,6,19606,204,9,48,2020,151,2
1575,93,3,105,510,7,20,2009,133,4
963,149,2,24333,85,9,38,2015,162,4
2615,101,1,2598,459,10,49,2011,106,1
2516,431,2,20621,300,5,43,2007,111,6
76,63,10,16569,283,9,8,2004,43,1
1917,204,6,10292,674,6,12,2010,127,4
2970,249,8,15535,108,8,16,2018,192,3
247,371,6,2614,113,2,13,2018,127,2
2474,95,7,1837,214,9,47,2000,57,7
454,95,5,27476,158,9,9,2000,72,4
2645,354,6,6420,509,4,45,2009,41,6
1525,344,7,759,465,5,7,2015,175,2
1579,105,4,14949,487,7,50,2014,167,2
1399,34,7,19717,599,4,15,2005,150,4
1170,280,3,13290,179,6,4,2017,198,6
1050,46,8,13159,485,5,38,2014,107,7
1248,205,7,3872,370,3,37,2016,142,3
605,148,8,12629,180,7,37,2005,130,6
207,277,7,12979,493,10,38,2011,152,3
1129,127,2,28637,691,2,44,2018,192,5
1065,401,4,1331,435,10,14,2013,198,5
895,407,2,11288,466,1,45,2012,95,7
458,168,8,25870,511,10,3,2006,169,3
2117,291,7,14691,649,9,13,2016,29,2
1533,292,10,20114,177,3,37,2004,197,7
97,428,8,6339,584,8,47,2011,13,4
754,308,10,12962,397,2,32,2006,6,5
143,314,7,6463,279,2,14,2015,114,3
161,139,4,24691,601,7,37,2009,180,5
203,389,2,3262,533,7,26,2016,161,4
2155,410,4,20461,685,1,43,2000,103,6
2745,91,2,17418,97,4,46,2013,3,5
47,292,9,26878,571,4,29,2012,65,6
337,256,4,7184,241,1,8,2000,174,1
683,326,5,1344,647,3,2,2015,149,6
332,1,3,9927,465,1,32,2001,38,2
144,51,2,16949,549,4,49,2008,153,7
2471,193,10,18907,181,3,42,2000,16,4
1595,119,7,23788,660,7,8,2018,166,7
656,226,4,25520,634,1,32,2013,105,6
361,30,9,4246,193,3,30,2004,97,5
1440,267,8,14082,534,8,26,2017,192,6
2316,340,1,16587,458,3,33,2011,31,5
2995,424,10,128,301,9,48,2002,152,7
284,147,3,16547,346,3,44,2021,129,6
610,230,5,1762,630,3,40,2012,115,5
894,138,2,4680,186,10,47,2013,172,5
1277,142,9,17781,663,1,50,2001,68,2
2345,157,3,25222,502,2,27,2010,65,3
2009,174,3,1383,151,10,37,2020,21,1
610,10,2,16409,672,8,1,2010,98,4
264,252,2,17573,557,7,48,2020,135,2
1393,9,2,26538,616,2,7,2011,48,1
422,92,2,9795,550,3,26,2011,146,3
1514,389,8,15340,424,9,22,2003,5,2
2848,48,10,1802,582,2,28,2021,71,6
2312,302,9,24760,337,6,47,2015,61,6
1597,169,5,28592,157,5,18,2010,134,7
1743,63,5,1316,491,4,6,2018,140,5
2344,393,7,11552,107,3,31,2004,29,7
29,238,8,6059,305,9,50,2005,168,3
651,223,6,7886,90,4,17,2000,129,2
915,219,8,6267,455,8,36,2016,150,1
2564,228,4,11238,144,4,38,2000,59,6
355,59,10,25637,651,1,34,2012,128,2
1229,438,8,28156,553,2,35,2013,43,5
2630,435,4,1872,510,8,41,2014,96,3
836,212,3,27878,285,2,1,2013,154,1
219,156,9,12769,691,7,31,2005,127,5
2979,313,5,26567,670,7,9,2016,161,6
641,334,9,29436,207,10,3,2002,43,6
1292,241,1,4046,601,7,10,2010,121,6
2816,147,6,22746,609,7,1,2016,31,5
517,330,6,11889,699,6,12,2017,149,3
583,279,10,25474,323,9,2,2017,182,2
751,165,10,25839,554,6,4,2011,167,2
2395,219,3,18524,586,6,11,2003,18,3
2429,35,6,19972,142,1,2,2001,155,1
1521,10,5,24683,254,1,45,2010,3,1
2059,372,8,8073,478,2,30,2018,107,2
2762,125,5,23680,533,8,50,2015,187,1
2104,298,2,3182,490,4,24,2016,179,1
1332,92,8,28745,485,7,45,2012,53,4
677,160,4,1621,512,4,5,2002,33,7
2721,440,3,10985,604,4,17,2005,46,4
544,96,3,19030,242,7,8,2000,71,2
800,366,10,17263,351,3,2,2002,5,6
600,396,9,7182,143,2,2,2001,103,6
1803,346,5,14443,202,7,1,2006,182,7
2051,369,4,15379,549,6,29,2006,102,2
2012,324,1,11967,258,1,36,2017,64,6
2596,184,1,13390,460,10,44,2002,59,1
2998,241,8,8995,645,10,46,2002,69,6
2953,253,7,13756,121,1,36,2013,46,2
978,445,1,13410,221,4,2,2016,159,7
1154,14,8,14086,466,1,32,2010,163,3
1765,185,3,21865,468,6,45,2020,198,5
2038,263,4,4186,448,4,27,2003,9,2
2777,292,4,5407,650,3,32,2005,181,2
2936,178,6,4301,206,5,44,2011,35,5
1051,41,8,27399,416,9,46,2000,99,4
80,339,7,22330,308,9,6,2016,161,5
512,256,5,5576,528,3,27,2015,156,2
2263,421,5,7219,660,3,8,2013,33,5
355,340,8,1193,76,9,13,2012,94,1
1794,339,2,7307,78,10,9,2016,133,2
2594,442,8,5887,547,3,26,2004,39,1
843,368,10,11755,384,3,35,2005,94,1
2416,11,1,22195,476,9,13,2012,45,6
1984,236,5,14284,514,5,44,2008,26,2
382,387,4,15592,624,3,44,2020,54,2
765,385,10,25381,262,8,16,2014,61,5
1494,173,10,6783,681,10,1,2004,25,1
295,436,3,1303,647,1,44,2008,143,1
1144,358,9,19645,571,2,5,2019,51,2
2910,372,10,23273,616,5,37,2000,136,4
648,392,8,9694,521,3,18,2007,131,1
2835,25,4,4060,76,7,42,2009,121,5
2615,320,9,646,141,9,5,2016,125,5
259,197,2,7316,176,10,48,2016,190,6
1870,376,8,27619,255,5,11,2007,37,1
286,96,9,14028,409,10,9,2003,113,6
2806,167,8,427,506,2,26,2014,45,4
219,50,5,8352,308,2,41,2013,93,6
2655,401,5,11204,244,4,9,2017,55,1
881,372,1,29482,651,1,1,2018,50,6
912,422,3,1301,285,3,7,2020,176,2
2147,247,10,19711,302,4,4,2010,120,2
1671,156,10,11565,227,7,3,2014,171,2
958,53,5,16237,439,5,50,2015,120,1
111,392,8,12877,581,9,37,2007,127,7
1220,135,7,9319,217,4,3,2018,121,7
1923,46,4,24415,531,10,39,2012,2,6
2819,293,2,16595,154,3,39,2016,82,6
509,200,9,23298,658,5,22,2000,31,2
1704,397,4,14566,265,5,40,2009,70,7
910,449,6,12237,105,6,4,2017,67,5
1739,281,5,2054,364,8,46,2019,147,1
2674,439,6,6228,546,4,45,2018,102,7
2165,148,10,23250,349,8,37,2019,82,7
351,264,10,23166,537,3,5,2006,84,5
2468,257,10,20234,177,8,46,2005,179,4
2209,279,2,5686,599,10,30,2008,19,7
1763,151,2,20450,674,9,9,2004,169,5
1303,420,10,19357,336,4,8,2014,190,6
2096,307,7,16079,349,7,1,2021,25,4
1764,393,6,16001,221,5,4,2007,109,7
1897,373,8,9803,479,5,3,2013,48,5
1413,441,7,16229,119,10,50,2000,181,7
2727,302,6,28015,310,5,50,2005,139,6
815,136,10,3339,179,5,5,2011,133,3
1542,316,7,5196,127,1,46,2013,144,7
1443,206,3,16732,471,5,39,2021,150,7
2859,18,3,7680,395,6,42,2012,140,5
1557,198,7,9702,414,2,16,2018,132,3
1528,27,8,3400,456,5,1,2018,129,7
1537,252,3,26280,299,9,15,2001,61,2
240,50,2,21129,271,10,32,2005,190,6
609,165,8,3558,396,1,18,2011,197,3
921,350,1,20212,627,7,19,2005,184,2
430,275,2,15475,600,3,6,2011,102,5
1799,105,5,14045,270,10,24,2021,109,5
2528,131,10,29323,382,4,10,2020,135,4
320,73,10,6704,323,7,26,2021,101,6
1142,251,1,12295,596,6,32,2015,168,7
2623,406,7,14372,129,7,34,2020,14,4
1513,134,9,16890,274,5,24,2006,65,2
2560,300,8,8108,685,7,4,2021,173,6
1078,433,8,19451,92,8,49,2014,148,2
512,299,7,13887,79,3,8,2005,156,2
2222,220,10,21281,383,9,50,2003,95,6
1447,89,1,22605,89,1,33,2018,43,5
2429,2,3,23926,506,10,17,2005,17,6
1887,445,8,24854,430,6,20,2001,46,6
1083,415,3,19405,285,10,39,2016,125,5
1357,371,5,4305,276,6,43,2014,134,2
1050,62,2,29907,665,4,39,2014,44,1
2760,402,6,15181,533,3,9,2015,168,4
1023,229,3,25051,83,2,23,2012,153,3
1708,18,1,19088,575,2,25,2018,180,5
1353,29,1,8540,226,8,1,2012,162,7
499,76,8,373,500,6,41,2003,175,2
483,323,7,28883,105,9,10,2018,153,6
916,176,9,7568,363,3,22,2001,62,6
1496,403,1,10926,121,5,19,2004,40,5
2561,3,9,14380,438,6,40,2019,121,7
1219,1,2,25374,571,7,35,2021,196,5
263,444,3,6651,604,8,23,2016,159,7
1554,350,2,12400,531,6,27,2006,34,7
1605,207,10,18231,488,10,44,2006,95,3
713,368,1,27774,468,5,39,2006,200,1
2518,146,8,5334,188,4,25,2018,44,4
1984,113,7,25222,407,3,1,2007,66,3
2017,393,1,18666,107,1,31,2006,54,3
846,133,3,18595,561,9,48,2001,39,5
927,327,6,19674,233,1,41,2019,138,4
1070,201,6,25931,391,1,21,2011,118,7
1659,232,10,15450,652,4,22,2015,40,3
261,392,8,17205,700,3,24,2001,196,4
2692,114,5,22605,415,1,4,2018,32,2
463,278,4,16666,604,3,47,2009,103,4
2679,307,1,719,150,9,20,2014,114,3
1298,213,8,10587,698,3,36,2012,106,5
557,433,4,16800,294,1,3,2014,72,1
1091,87,8,25252,675,5,50,2001,37,1
2412,299,5,16620,542,2,4,2007,41,1
61,73,8,23403,331,6,46,2000,51,7
2334,91,1,27059,311,9,39,2012,35,2
670,58,3,28885,512,10,22,2005,5,6
168,115,1,337,426,8,35,2001,121,2
2355,178,9,28794,475,3,8,2009,138,1
1064,210,6,23771,271,9,25,2019,88,3
991,86,10,6779,174,10,10,2011,196,4
340,97,1,5193,289,5,26,2014,166,6
115,344,4,26428,652,4,30,2017,175,1
1908,408,4,17641,679,1,29,2014,186,6
2793,49,7,28926,319,8,8,2007,31,6
1075,117,1,16826,432,7,28,2011,198,6
1796,240,2,21134,510,8,7,2015,59,3
1691,118,10,10829,310,8,33,2000,30,2
730,70,8,11495,144,2,11,2011,124,2
1156,103,6,29048,267,9,5,2017,122,2
500,107,9,1133,628,10,30,2000,18,7
2373,290,8,26742,461,3,16,2016,126,6
51,440,2,3890,246,3,27,2000,24,1
1024,26,1,24340,558,3,25,2003,124,1
1935,211,1,20108,561,5,13,2008,134,1
432,204,4,489,135,1,17,2018,151,1
10,414,1,25488,656,6,8,2017,3,5
259,431,3,23692,599,4,6,2020,125,1
2850,402,9,13407,495,6,6,2011,19,6
2785,450,6,327,482,3,12,2003,4,2
268,274,4,6267,300,7,21,2011,78,2
1260,406,3,18466,439,6,11,2017,87,5
1147,154,1,2842,595,3,4,2019,51,3
1090,125,8,27065,163,9,48,2012,145,1
2410,310,8,9792,116,10,12,2012,176,4
119,356,1,27582,228,5,26,2007,38,7
2425,32,9,18996,326,4,8,2004,88,4
960,327,7,8588,320,9,39,2015,158,7
2323,165,5,6163,199,2,23,2013,134,5
2445,44,8,388,559,1,10,2003,95,1
655,144,7,26516,691,9,25,2011,69,1
913,126,7,906,497,9,36,2007,61,1
748,322,3,21802,589,2,21,2006,91,7
863,240,4,15330,377,7,40,2009,10,1
69,143,4,9529,567,9,8,2008,181,3
100,191,10,15726,238,9,39,2006,100,5
2642,322,1,15467,593,1,21,2017,138,2
2072,305,1,685,397,7,9,2014,161,5
2619,353,9,5179,696,6,19,2019,59,3
1882,180,8,13337,322,7,49,2020,188,6
760,210,10,25,395,4,35,2006,83,5
300,103,8,1838,668,1,10,2011,101,2
2117,44,10,7123,415,6,20,2003,36,4
871,159,6,4911,189,10,19,2011,80,5
1664,390,1,8713,122,4,24,2019,135,5
1991,250,2,898,566,9,8,2001,155,4
2374,180,8,14468,392,1,16,2009,159,5
1329,444,5,4528,696,3,40,2016,90,7
267,63,6,16558,561,10,25,2005,40,3
2795,104,8,26116,503,2,5,2001,36,6
821,32,6,15680,79,3,35,2015,170,5
368,150,5,25993,511,2,40,2017,181,7
305,318,1,14418,495,2,43,2015,171,3
963,99,9,9472,671,7,46,2006,85,4
2223,440,2,8053,389,6,43,2019,94,6
421,386,5,20719,472,9,44,2014,196,1
1089,105,3,23854,94,1,4,2001,67,2
2327,363,9,27990,385,1,32,2015,192,5
1685,25,10,10278,533,3,50,2016,98,5
2437,44,6,22421,569,10,5,2003,133,4
516,41,3,1865,379,7,42,2007,73,4
1028,25,2,22083,397,1,13,2003,140,7
262,119,9,25601,671,6,36,2017,47,6
1124,411,4,19494,693,9,41,2007,71,1
830,322,1,19117,346,7,35,2011,160,7
777,193,10,10303,654,2,38,2013,50,1
1851,163,5,29676,546,2,49,2002,174,3
2743,78,1,6799,351,8,48,2009,63,3
900,374,4,6062,546,1,14,2014,27,7
158,47,10,19373,306,7,49,2012,9,7
336,384,4,20789,132,1,35,2021,94,3
2643,224,10,1363,279,5,4,2002,52,7
1880,175,7,6352,117,4,7,2020,15,1
478,301,6,7425,397,5,16,2014,106,5
2221,46,1,20717,233,2,4,2016,187,1
693,421,6,27727,513,4,31,2003,179,6
2859,253,7,26628,373,9,17,2019,166,1
1863,442,3,8263,462,3,35,2006,151,2
1970,39,3,14326,377,10,12,2016,180,5
2281,268,4,8203,158,9,15,2006,8,5
823,411,1,18417,407,4,30,2003,78,2
421,174,10,10304,549,4,33,2014,118,2
774,447,1,23533,325,6,19,2004,34,2
1793,10,3,15490,582,1,29,2021,14,4
629,30,4,9105,242,4,49,2008,125,1
2900,264,2,10235,588,6,19,2014,29,6
1066,136,6,5446,214,2,37,2012,42,5
1705,231,6,14647,185,10,7,2002,56,5
1990,418,6,16198,76,2,1,2013,169,6
1672,358,1,19729,513,5,29,2005,131,2
1960,314,7,11958,368,8,45,2006,38,4
161,380,1,11212,128,9,37,2021,101,4
1436,147,4,7749,312,7,12,2021,191,5
1502,16,1,11362,341,1,3,2020,140,4
2949,240,9,14370,320,1,34,2003,81,2
364,353,8,20462,413,9,26,2007,79,1
709,300,3,3533,167,7,34,2005,179,2
2992,143,7,10877,650,9,7,2003,16,7
666,84,9,14760,473,1,37,2012,42,1
810,297,10,8036,359,3,25,2021,37,1
1248,17,3,13912,687,7,2,2004,147,6
1589,379,9,12277,596,4,26,2014,133,2
877,51,3,22545,138,10,15,2011,154,4
2048,225,1,22528,323,2,4,2008,167,5
2831,50,9,11835,212,10,34,2003,199,4
1499,450,10,11748,82,8,46,2009,135,6
1752,384,5,3533,315,10,11,2021,3,5
30,442,3,18316,282,8,29,2019,159,2
546,407,4,5106,401,4,7,2021,164,5
663,36,4,2135,467,4,1,2003,39,7
641,323,8,17917,450,3,47,2001,92,7
206,302,3,24537,533,9,18,2001,3,7
2198,170,8,17286,573,7,20,2002,60,7
2341,42,6,5212,270,3,8,2013,91,4
1355,94,10,2509,543,10,18,2009,166,4
894,332,6,5593,614,10,38,2009,42,6
2387,246,3,22584,555,9,29,2013,184,4
2994,147,5,8989,242,8,3,2009,89,5
1146,2,6,1522,81,10,36,2008,165,1
2671,414,1,29366,184,2,27,2004,161,6
140,404,6,3614,648,1,32,2001,138,4
1284,334,1,1077,156,2,9,2000,70,2
920,391,8,12644,114,4,28,2019,63,5
873,62,2,26404,253,7,10,2003,175,7
1595,139,5,1033,313,9,5,2021,40,4
1204,221,1,4087,234,6,2,2012,26,5
2683,366,3,5575,256,2,26,2015,126,2
967,311,7,3923,375,4,48,2004,165,1
2702,6,10,26214,212,8,10,2018,193,4
1510,434,9,14707,77,9,1,2008,81,1
2289,407,4,8285,277,9,18,2017,65,5
2862,111,10,27358,700,2,23,2021,112,2
2517,292,7,16600,215,7,40,2015,188,6
854,347,7,13745,691,7,40,2009,143,2
2505,253,7,12770,333,4,28,2017,105,1
132,194,2,25423,532,9,34,2015,144,4
2351,163,7,16506,696,1,26,2021,107,2
702,89,1,1396,649,10,1,2013,145,1
1080,340,1,16938,326,4,46,2017,62,3
156,101,4,15903,206,2,8,2007,6,2
1897,162,1,22143,117,5,8,2000,119,4
1368,170,3,2211,153,3,5,2001,21,4
2458,177,10,20931,421,6,38,2004,36,4
1044,443,10,11125,83,6,17,2007,11,1
2455,341,6,4836,352,7,29,2021,189,1
1124,174,3,21371,606,4,49,2001,60,7
1948,402,7,3512,258,1,31,2006,145,7
2291,125,8,17530,496,1,2,2014,176,7
2660,341,7,6817,212,9,29,2010,165,4
426,441,4,24709,205,2,1,2013,85,3
1113,109,8,14458,452,1,33,2015,196,6
2188,408,7,16730,612,5,46,2013,119,7
212,40,6,296,256,7,41,2000,137,4
2269,200,5,21767,482,5,2,2019,97,5
1718,408,9,25656,416,4,28,2001,7,7
418,355,7,10669,299,10,22,2006,67,5
711,371,7,23361,653,4,3,2006,8,1
1599,75,1,27747,107,10,22,2007,159,5
898,388,4,12698,330,6,46,2005,180,2
1994,173,4,10080,274,8,6,2003,142,2
1874,417,5,18989,241,8,35,2012,39,1
1225,161,2,12472,487,10,40,2006,129,3
124,97,7,26450,463,7,23,2014,187,5
2035,416,2,7518,339,5,49,2012,83,1
2321,193,9,10135,564,9,46,2019,117,1
2331,415,4,17556,619,3,38,2021,156,2
2655,107,1,8447,129,2,47,2015,18,2
139,439,8,24978,110,9,13,2004,94,6
1469,161,1,10662,477,10,50,2008,76,6
177,54,6,28485,379,8,32,2021,20,2
2019,390,5,19751,112,6,6,2008,192,6
1110,297,1,139,210,5,13,2017,114,5
346,302,5,24593,507,5,13,2017,155,1
2254,42,7,14352,237,1,7,2002,107,1
1791,280,2,469,310,7,26,2011,182,1
141,434,4,20392,624,7,41,2021,80,5
2482,315,10,20031,614,5,30,2006,163,6
1221,105,9,718,268,5,25,2018,101,5
694,370,5,10742,84,2,4,2017,178,2
754,33,2,14306,105,10,29,2002,65,5
449,363,10,19771,239,7,27,2003,88,1
2755,335,3,7336,344,7,19,2010,182,3
504,180,10,28122,529,6,26,2017,121,7
2944,167,9,22257,101,2,40,2020,164,2
1926,327,2,4522,277,10,14,2004,68,2
257,350,2,14784,413,7,11,2020,59,1
1337,401,9,4462,700,7,21,2005,38,3
1949,48,6,28102,267,3,7,2019,132,1
1653,64,2,4459,220,9,10,2017,70,1
937,356,8,10635,402,10,4,2016,172,5
2438,406,9,2757,213,3,29,2007,9,4
1819,76,1,9203,165,4,39,2016,101,6
108,355,9,24482,440,10,9,2007,99,6
686,434,1,18259,636,4,8,2002,21,3
1466,286,3,19576,201,7,19,2020,9,7
1902,222,2,25349,396,4,29,2007,132,4
69,167,7,11276,259,6,43,2018,89,5
513,131,3,23905,667,8,27,2001,92,4
1350,397,9,5170,86,2,48,2007,174,4
2890,416,10,4822,447,5,25,2012,161,7
2153,97,2,22261,77,9,10,2008,74,7
2598,378,4,5068,230,8,17,2009,15,6
1895,269,5,29866,604,9,9,2019,110,4
1219,210,3,26842,120,6,48,2019,123,2
2720,110,3,5772,333,2,29,2021,29,1
2491,250,1,6818,289,1,23,2021,137,4
526,109,3,27302,388,9,31,2016,167,2
464,447,8,10409,424,6,39,2009,68,2
1639,47,3,11557,273,5,40,2008,105,6
2182,67,3,4679,587,3,21,2000,142,1
1523,13,6,22994,453,7,3,2004,127,3
1388,328,2,4452,551,6,42,2001,34,2
510,366,4,25077,144,7,1,2017,86,1
1976,216,5,5762,431,4,25,2009,102,3
304,249,8,27311,128,5,18,2008,91,2
2859,38,2,2531,110,4,16,2015,10,7
1904,249,2,14957,429,5,43,2013,132,5
2818,50,3,18604,152,3,19,2001,170,1
1034,432,3,365,479,5,41,2013,22,6
1684,232,5,27029,672,3,6,2008,75,1
1626,313,4,25908,673,6,18,2006,193,2
498,50,7,25279,205,1,10,2012,189,5
2155,317,5,2530,94,9,16,2017,10,5
1623,239,5,20979,215,7,31,2014,145,5
1908,110,8,12420,183,1,47,2015,93,6
2325,294,4,12821,259,4,49,2013,16,3
704,283,7,5290,266,9,26,2010,82,2
1777,209,4,21507,619,9,33,2020,146,4
1386,447,4,15461,394,1,31,2017,94,2
1140,406,10,6,330,4,45,2004,64,4
725,304,5,17742,588,3,19,2000,151,2
1914,280,6,20475,112,5,37,2020,131,4
1805,291,7,29121,235,5,31,2011,151,1
2937,199,6,27208,363,10,5,2001,64,4
2509,201,3,2776,357,1,6,2016,158,4
2139,370,9,23209,628,1,4,2021,109,2
1330,35,4,22510,541,1,10,2015,107,3
588,404,7,22504,326,4,3,2007,111,2
1614,9,5,28735,242,2,31,2005,60,3
2823,197,2,27699,280,4,3,2006,144,5
1599,37,10,23051,413,9,20,2014,176,7
2771,408,4,25840,153,7,17,2002,154,5
452,416,8,16422,625,10,7,2001,85,5
2331,244,7,23209,297,3,34,2021,56,2
1954,242,9,591,359,8,9,2009,105,3
2456,24,7,21489,228,2,28,2003,145,1
105,11,5,24063,592,10,31,2007,165,4
2184,376,5,23318,85,9,21,2007,187,3
1197,119,9,20825,580,5,17,2003,93,2
2978,38,4,679,592,3,10,2015,44,1
185,313,8,3958,132,3,43,2000,37,1
1392,320,3,13611,81,8,43,2014,187,4
2570,240,3,27259,363,2,16,2000,178,1
2606,58,6,18210,185,9,47,2012,68,3
933,318,4,26770,168,5,47,2002,52,6
2496,423,4,8045,688,5,12,2017,189,7
2745,377,4,13836,416,3,44,2015,15,3
1403,138,2,19828,677,4,6,2002,89,6
649,431,10,11803,409,4,21,2005,156,4
1856,217,9,12947,561,8,46,2012,150,7
2535,378,7,26631,283,2,50,2018,55,2
1328,370,2,18363,406,2,43,2017,4,7
2274,173,6,12728,209,8,25,2005,78,2
1913,236,8,12994,213,9,20,2005,160,4
2211,375,9,9102,683,9,30,2020,57,7
494,145,1,18887,243,1,21,2018,195,7
196,242,2,27542,466,8,13,2009,16,3
983,360,2,24104,127,6,22,2015,111,4
97,225,7,8150,117,8,50,2000,16,7
2691,94,7,21349,692,8,41,2008,48,5
2658,388,2,15105,644,2,21,2010,148,4
1214,242,2,18778,604,10,46,2001,189,7
283,389,2,11547,335,3,35,2020,68,1
93,93,5,12232,673,10,36,2001,34,7
379,192,6,3133,275,10,1,2017,32,3
1747,245,9,7015,196,1,16,2019,186,1
997,295,3,23495,532,9,2,2019,83,2
1774,251,9,26174,95,2,39,2011,46,4
2325,335,2,23010,649,5,50,2018,139,2
1714,301,2,7178,183,4,10,2019,93,5
1782,43,8,23024,345,10,45,2005,65,6
2235,359,7,18261,673,8,16,2011,152,3
2035,406,1,14791,338,10,24,2012,19,7
1817,145,9,19675,691,6,44,2013,69,5
2186,101,2,6687,350,7,15,2019,149,7
1339,426,4,10880,160,4,13,2021,187,7
1719,416,8,11254,317,4,6,2012,132,3
249,286,8,23753,428,3,29,2000,78,5
2741,373,9,10935,78,1,44,2000,71,3
2694,293,8,25738,399,5,17,2020,178,1
2680,350,10,24064,304,9,36,2002,112,3
677,339,1,27498,544,6,11,2001,70,5
748,231,8,21249,77,9,23,2003,114,7
1684,11,6,25065,213,10,12,2011,147,3
2583,5,10,4408,429,7,19,2004,105,5
2299,275,8,9672,351,2,42,2021,13,1
2835,412,7,15079,297,5,35,2007,165,6
423,191,10,3591,148,2,23,2001,14,7
970,408,6,23559,280,7,48,2014,149,1
656,32,1,29681,543,4,8,2015,26,1
1971,287,10,8747,221,3,14,2011,120,6
353,140,5,7143,135,4,12,2021,103,3
2805,387,8,16920,172,3,26,2002,125,1
1512,21,8,3093,405,3,46,2021,96,5
1053,290,2,18315,546,9,13,2009,99,5
2509,385,6,9816,158,8,17,2017,93,2
2443,149,9,19420,561,7,19,2021,81,6
56,393,1,16051,335,8,13,2009,192,2
696,10,10,8803,340,2,20,2007,59,3
1979,259,2,7622,480,4,5,2009,125,3
1237,317,3,12045,654,3,18,2014,89,3
490,350,8,7121,573,2,36,2002,109,5
2967,172,8,12641,146,8,1,2010,82,1
2253,350,1,8818,433,1,3,2004,30,6
775,418,7,8016,632,1,23,2000,171,2
883,423,9,211,103,3,6,2009,147,6
603,285,5,6392,335,4,31,2002,83,6
2911,317,1,25264,663,1,32,2021,108,1
2554,8,7,25306,203,6,37,2002,178,4
2465,394,1,28508,206,9,45,2013,16,6
394,157,6,12187,404,4,5,2004,82,5
1645,422,2,1885,579,2,9,2017,170,3
1360,2,10,21708,287,7,3,2019,5,1
527,171,8,18651,542,4,49,2008,189,5
1587,222,3,20710,377,5,17,2001,174,1
2737,83,5,17652,143,8,22,2010,83,3
2792,281,10,8768,177,2,20,2018,22,4
1083,57,5,3604,364,3,34,2018,152,1
2249,423,2,18759,121,8,24,2016,21,6
2722,129,10,23050,126,4,27,2017,74,3
197,192,7,16837,539,6,28,2010,107,7
176,139,2,23549,461,4,40,2004,153,7
1532,112,1,14422,298,3,23,2001,37,3
1760,449,1,28627,309,6,1,2014,113,2
2136,199,3,8744,110,2,32,2001,147,5
1763,434,8,5470,86,5,33,2021,106,1
876,440,3,10320,503,10,41,2005,109,4
2662,121,4,22763,623,1,13,2017,177,5
1341,333,3,20487,155,10,7,2009,32,5
2436,68,1,21919,161,2,3,2015,119,4
218,35,2,24094,600,9,21,2021,141,1
789,365,5,17844,348,6,38,2016,82,1
2477,200,7,19893,465,4,32,2018,76,2
749,45,5,23030,492,4,12,2020,119,2
2079,257,8,21964,301,9,26,2006,83,3
872,74,4,8661,140,2,47,2005,106,5
